image_path,count,split
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_19_9.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_1_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_1_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_20_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_20_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_20_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_21_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_21_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_21_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_21_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_21_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_21_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_21_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_0.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_10.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_11.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_12.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_14.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_15.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_16.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_17.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_18.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_2.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_3.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_5.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_6.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_7.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_8.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_22_9.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_11.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_12.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_13.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_14.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_15.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_16.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_17.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_19.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_2.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_20.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_23_9.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_24_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_24_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_25_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_25_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_26_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_26_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_27_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_27_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_28_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_28_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_28_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_29_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_29_2.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_29_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_29_4.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_29_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_29_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_2_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_2_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_30_8.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_31_0.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_31_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_31_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_31_3.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_1.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_11.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_12.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_13.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_14.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_15.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_16.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_17.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_19.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_2.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_20.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_21.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_22.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_23.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_24.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_26.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_27.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_28.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_29.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_3.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_30.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_31.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_33.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_34.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_35.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_36.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_37.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_38.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_39.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_5.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_6.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_7.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_8.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_32_9.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_33_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_33_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_33_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_33_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_34_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_34_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_34_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_34_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_34_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_35_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_35_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_35_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_1.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_10.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_11.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_13.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_14.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_15.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_16.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_17.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_18.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_19.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_20.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_21.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_3.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_4.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_5.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_6.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_7.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_36_9.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_37_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_37_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_37_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_37_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_37_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_37_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_38_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_38_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_38_3.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_38_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_38_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_38_6.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_38_7.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_39_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_39_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_8.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_3_9.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_40_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_40_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_40_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_40_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_40_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_40_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_10.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_41_9.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_42_0.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_42_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_43_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_44_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_44_1.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_44_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_44_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_45_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_45_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_45_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_46_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_46_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_46_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_11.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_12.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_13.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_14.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_15.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_16.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_17.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_19.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_47_9.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_48_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_48_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_10.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_11.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_13.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_14.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_15.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_16.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_17.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_18.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_19.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_49_9.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_4_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_50_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_50_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_1.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_5.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_7.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_8.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_51_9.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_52_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_52_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_52_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_53_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_53_1.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_53_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_53_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_4.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_54_9.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_55_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_55_2.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_55_3.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_55_4.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_55_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_11.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_7.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_56_9.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-test_TEST_VAIPE_P_57_0.jpg,3,train
